project_id,sov_line_id,total_labor_cost,total_hours_st,total_hours_ot,log_count,unique_employees,date_min,date_max,total_hours
PRJ-2021-256,PRJ-2021-256-SOV-12,95966.91,1024,78,131,131,2021-12-15,2022-04-08,1102
PRJ-2021-256,PRJ-2021-256-SOV-13,37268.04,402,24,51,51,2022-04-11,2022-06-16,426
PRJ-2021-256,PRJ-2021-256-SOV-14,39042.08,380,34,48,48,2022-04-11,2022-06-16,414
PRJ-2021-256,PRJ-2021-256-SOV-15,30461.9,328,18,41,41,2022-04-12,2022-06-16,346
PRJ-2021-257,PRJ-2021-257-SOV-01,666235.25,7274,414,921,876,2021-02-17,2023-03-28,7688
PRJ-2021-257,PRJ-2021-257-SOV-02,221897.02,2466,112,314,300,2021-02-17,2021-10-05,2578
PRJ-2021-257,PRJ-2021-257-SOV-03,372233.51,4066,226,516,500,2021-05-05,2022-05-24,4292
PRJ-2021-257,PRJ-2021-257-SOV-04,373398.98,4056,226,511,497,2021-05-06,2022-05-23,4282
PRJ-2021-257,PRJ-2021-257-SOV-05,325238.14,3584,202,456,450,2021-05-07,2022-05-24,3786
PRJ-2021-257,PRJ-2021-257-SOV-06,202885.8,2320,122,294,289,2021-10-06,2022-05-19,2442
PRJ-2021-257,PRJ-2021-257-SOV-07,184941.72,2046,94,261,256,2021-10-06,2022-05-24,2140
PRJ-2021-257,PRJ-2021-257-SOV-08,176473.13,2018,106,256,251,2021-10-06,2022-05-24,2124
PRJ-2021-257,PRJ-2021-257-SOV-09,403743.91,4440,256,561,542,2021-10-06,2022-12-01,4696
PRJ-2021-257,PRJ-2021-257-SOV-10,196468.37,2064,104,261,260,2022-05-25,2022-12-01,2168
PRJ-2021-257,PRJ-2021-257-SOV-11,251598.89,2746,160,348,337,2022-05-25,2023-03-24,2906
PRJ-2021-257,PRJ-2021-257-SOV-12,197316.51,2210,122,281,276,2022-05-25,2022-11-30,2332
PRJ-2021-257,PRJ-2021-257-SOV-13,50990.74,558,50,71,71,2022-12-05,2023-03-28,608
PRJ-2021-257,PRJ-2021-257-SOV-14,63029.16,670,50,84,84,2022-12-06,2023-03-28,720
PRJ-2021-257,PRJ-2021-257-SOV-15,78202.7,780,64,100,100,2022-12-05,2023-03-28,844
PRJ-2021-258,PRJ-2021-258-SOV-01,242943.38,2628,158,334,325,2021-02-08,2022-02-09,2786
PRJ-2021-258,PRJ-2021-258-SOV-02,87133.85,930,56,117,115,2021-02-08,2021-05-28,986
PRJ-2021-258,PRJ-2021-258-SOV-03,128081.39,1414,92,179,177,2021-03-22,2021-09-16,1506
PRJ-2021-258,PRJ-2021-258-SOV-04,113894.14,1242,54,158,158,2021-03-17,2021-09-16,1296
PRJ-2021-258,PRJ-2021-258-SOV-05,118886.76,1278,74,165,164,2021-03-18,2021-09-10,1352
PRJ-2021-258,PRJ-2021-258-SOV-06,58188.86,620,40,78,77,2021-05-31,2021-09-16,660
PRJ-2021-258,PRJ-2021-258-SOV-07,43387.17,496,18,62,62,2021-05-31,2021-09-15,514
PRJ-2021-258,PRJ-2021-258-SOV-08,60598.090000000004,670,40,87,87,2021-06-01,2021-09-16,710
PRJ-2021-258,PRJ-2021-258-SOV-09,123348.33,1300,94,167,165,2021-05-31,2021-12-16,1394
PRJ-2021-258,PRJ-2021-258-SOV-10,64268.03,696,46,89,89,2021-09-20,2021-12-17,742
PRJ-2021-258,PRJ-2021-258-SOV-11,93104.35,1042,68,131,130,2021-09-17,2022-02-10,1110
PRJ-2021-258,PRJ-2021-258-SOV-12,71025.67,758,48,97,97,2021-09-17,2021-12-17,806
PRJ-2021-258,PRJ-2021-258-SOV-13,27808.14,298,10,37,37,2021-12-20,2022-02-08,308
PRJ-2021-258,PRJ-2021-258-SOV-14,33137.73,340,32,42,42,2021-12-21,2022-02-10,372
PRJ-2021-258,PRJ-2021-258-SOV-15,25320.2,266,24,34,34,2021-12-22,2022-02-10,290
PRJ-2021-259,PRJ-2021-259-SOV-01,391495.71,4210,276,532,524,2021-03-02,2022-09-02,4486
PRJ-2021-259,PRJ-2021-259-SOV-02,124892.64,1356,86,172,169,2021-03-02,2021-08-13,1442
PRJ-2021-259,PRJ-2021-259-SOV-03,177797.95,1926,112,242,240,2021-04-28,2022-01-27,2038
PRJ-2021-259,PRJ-2021-259-SOV-04,170532.25,1882,124,240,236,2021-04-27,2022-01-27,2006
PRJ-2021-259,PRJ-2021-259-SOV-05,157502.56,1748,102,221,220,2021-04-27,2022-01-27,1850
PRJ-2021-259,PRJ-2021-259-SOV-06,85835.37,962,46,123,122,2021-08-16,2022-01-27,1008
PRJ-2021-259,PRJ-2021-259-SOV-07,86688.68000000001,960,54,123,123,2021-08-18,2022-01-27,1014
PRJ-2021-259,PRJ-2021-259-SOV-08,94334.24,1042,68,130,129,2021-08-16,2022-01-27,1110
PRJ-2021-259,PRJ-2021-259-SOV-09,176238.12,1858,96,236,235,2021-08-16,2022-06-14,1954
PRJ-2021-259,PRJ-2021-259-SOV-10,93542.64,1032,34,130,130,2022-01-31,2022-06-15,1066
PRJ-2021-259,PRJ-2021-259-SOV-11,146364.86000000002,1594,78,201,198,2022-01-28,2022-09-06,1672
PRJ-2021-259,PRJ-2021-259-SOV-12,92961.18000000001,1066,66,134,134,2022-01-28,2022-06-15,1132
PRJ-2021-259,PRJ-2021-259-SOV-13,47523.82,502,26,63,62,2022-06-16,2022-09-06,528
PRJ-2021-259,PRJ-2021-259-SOV-14,38130.01,406,28,51,51,2022-06-16,2022-09-06,434
PRJ-2021-259,PRJ-2021-259-SOV-15,38520.6,438,10,55,55,2022-06-16,2022-09-05,448
PRJ-2021-260,PRJ-2021-260-SOV-01,664714.41,7384,376,935,883,2021-03-22,2023-05-30,7760
PRJ-2021-260,PRJ-2021-260-SOV-02,241189.17,2646,130,334,327,2021-03-22,2021-11-16,2776
PRJ-2021-260,PRJ-2021-260-SOV-03,375306.44,4130,226,523,513,2021-06-10,2022-07-13,4356
PRJ-2021-260,PRJ-2021-260-SOV-04,336416.02,3766,208,482,471,2021-06-14,2022-07-14,3974
PRJ-2021-260,PRJ-2021-260-SOV-05,396300.57,4372,250,558,542,2021-06-11,2022-07-14,4622
PRJ-2021-260,PRJ-2021-260-SOV-06,206985.5,2194,142,277,272,2021-11-18,2022-07-14,2336
PRJ-2021-260,PRJ-2021-260-SOV-07,184556.6,2094,118,263,260,2021-11-17,2022-07-14,2212
PRJ-2021-260,PRJ-2021-260-SOV-08,214041.08000000002,2322,142,293,291,2021-11-18,2022-07-13,2464
PRJ-2021-260,PRJ-2021-260-SOV-09,378808.43,4088,262,520,512,2021-11-17,2023-01-31,4350
PRJ-2021-260,PRJ-2021-260-SOV-10,202122.57,2178,136,275,269,2022-07-15,2023-01-31,2314
PRJ-2021-260,PRJ-2021-260-SOV-11,234347.73,2610,112,335,324,2022-07-15,2023-05-29,2722
PRJ-2021-260,PRJ-2021-260-SOV-12,200769.25,2110,162,270,269,2022-07-15,2023-01-30,2272
PRJ-2021-260,PRJ-2021-260-SOV-13,63799.82,676,44,86,85,2023-02-01,2023-05-30,720
PRJ-2021-260,PRJ-2021-260-SOV-14,63088.1,712,38,92,90,2023-02-01,2023-05-30,750
PRJ-2021-260,PRJ-2021-260-SOV-15,56207.68,604,20,77,77,2023-02-02,2023-05-26,624
PRJ-2021-261,PRJ-2021-261-SOV-01,194029.78,2100,136,268,264,2021-02-22,2021-12-23,2236
PRJ-2021-261,PRJ-2021-261-SOV-02,77669.77,848,54,106,105,2021-02-22,2021-05-24,902
PRJ-2021-261,PRJ-2021-261-SOV-03,103370.52,1130,82,143,140,2021-03-24,2021-08-24,1212
PRJ-2021-261,PRJ-2021-261-SOV-04,87689.34,1020,48,129,128,2021-03-30,2021-08-24,1068
PRJ-2021-261,PRJ-2021-261-SOV-05,85881.17,946,60,121,118,2021-03-24,2021-08-24,1006
PRJ-2021-261,PRJ-2021-261-SOV-06,60822.909999999996,636,48,79,78,2021-05-25,2021-08-24,684
PRJ-2021-261,PRJ-2021-261-SOV-07,51630.38,560,50,73,72,2021-05-26,2021-08-20,610
PRJ-2021-261,PRJ-2021-261-SOV-08,50537.76,526,34,66,65,2021-05-25,2021-08-24,560
PRJ-2021-261,PRJ-2021-261-SOV-09,123566.44,1300,98,163,161,2021-05-26,2021-11-09,1398
PRJ-2021-261,PRJ-2021-261-SOV-10,68508.93,746,48,94,94,2021-08-25,2021-11-09,794
PRJ-2021-261,PRJ-2021-261-SOV-11,85791.56,882,58,114,114,2021-08-25,2021-12-24,940
PRJ-2021-261,PRJ-2021-261-SOV-12,44356.71,510,20,65,65,2021-08-25,2021-11-05,530
PRJ-2021-261,PRJ-2021-261-SOV-13,21477.12,222,24,28,28,2021-11-10,2021-12-24,246
PRJ-2021-261,PRJ-2021-261-SOV-14,22013.600000000002,274,14,34,33,2021-11-11,2021-12-23,288
PRJ-2021-261,PRJ-2021-261-SOV-15,19644.16,222,14,28,28,2021-11-10,2021-12-23,236
PRJ-2021-262,PRJ-2021-262-SOV-01,298729.59,3234,192,411,397,2021-01-04,2022-03-04,3426
PRJ-2021-262,PRJ-2021-262-SOV-02,98189.37,1132,56,143,142,2021-01-04,2021-05-12,1188
PRJ-2021-262,PRJ-2021-262-SOV-03,132260.56,1480,76,184,182,2021-02-16,2021-09-16,1556
PRJ-2021-262,PRJ-2021-262-SOV-04,129976.13,1418,88,179,175,2021-02-22,2021-09-17,1506
PRJ-2021-262,PRJ-2021-262-SOV-05,139969.81,1536,64,195,193,2021-02-17,2021-09-16,1600
PRJ-2021-262,PRJ-2021-262-SOV-06,61556.51,700,52,88,88,2021-05-14,2021-09-13,752
PRJ-2021-262,PRJ-2021-262-SOV-07,57779.87,616,40,79,79,2021-05-13,2021-09-16,656
PRJ-2021-262,PRJ-2021-262-SOV-08,78845.04000000001,850,50,107,107,2021-05-14,2021-09-17,900
PRJ-2021-262,PRJ-2021-262-SOV-09,135445.74,1550,72,197,195,2021-05-13,2022-01-04,1622
PRJ-2021-262,PRJ-2021-262-SOV-10,85644.54000000001,944,52,122,122,2021-09-20,2022-01-04,996
PRJ-2021-262,PRJ-2021-262-SOV-11,102355.96,1138,64,145,144,2021-09-20,2022-03-09,1202
PRJ-2021-262,PRJ-2021-262-SOV-12,77806.35,806,50,104,104,2021-09-20,2022-01-03,856
PRJ-2021-262,PRJ-2021-262-SOV-13,30500.42,366,14,47,47,2022-01-05,2022-03-09,380
PRJ-2021-262,PRJ-2021-262-SOV-14,39557.88,412,30,52,52,2022-01-05,2022-03-08,442
PRJ-2021-262,PRJ-2021-262-SOV-15,29490.4,366,14,46,46,2022-01-05,2022-03-08,380
PRJ-2021-263,PRJ-2021-263-SOV-01,243840.61000000002,2584,146,328,322,2021-01-04,2021-12-07,2730
PRJ-2021-263,PRJ-2021-263-SOV-02,80110.17,898,46,113,113,2021-01-04,2021-04-14,944
PRJ-2021-263,PRJ-2021-263-SOV-03,93333.93000000001,1042,72,135,134,2021-02-10,2021-07-26,1114
PRJ-2021-263,PRJ-2021-263-SOV-04,111157.34,1216,78,154,153,2021-02-09,2021-07-26,1294
PRJ-2021-263,PRJ-2021-263-SOV-05,103716.86,1216,54,154,152,2021-02-08,2021-07-26,1270
PRJ-2021-263,PRJ-2021-263-SOV-06,59409.13,648,26,81,80,2021-04-19,2021-07-26,674
PRJ-2021-263,PRJ-2021-263-SOV-07,52351.83,544,30,68,68,2021-04-15,2021-07-26,574
PRJ-2021-263,PRJ-2021-263-SOV-08,49527.72,582,28,73,73,2021-04-16,2021-07-26,610
PRJ-2021-263,PRJ-2021-263-SOV-09,105146.3,1142,58,144,142,2021-04-15,2021-10-13,1200
PRJ-2021-263,PRJ-2021-263-SOV-10,67208.54000000001,738,46,93,93,2021-07-27,2021-10-18,784
PRJ-2021-263,PRJ-2021-263-SOV-11,86901.49,912,70,115,115,2021-07-27,2021-12-06,982
PRJ-2021-263,PRJ-2021-263-SOV-12,63768.83,704,40,90,88,2021-07-27,2021-10-18,744
PRJ-2021-263,PRJ-2021-263-SOV-13,27871.31,280,30,35,35,2021-10-19,2021-12-03,310
PRJ-2021-263,PRJ-2021-263-SOV-14,25263.56,292,4,38,38,2021-10-19,2021-12-07,296
PRJ-2021-263,PRJ-2021-263-SOV-15,24057.58,272,20,35,35,2021-10-19,2021-12-07,292
PRJ-2021-264,PRJ-2021-264-SOV-01,708323.28,7798,444,990,938,2021-03-23,2023-06-28,8242
PRJ-2021-264,PRJ-2021-264-SOV-02,269011.11,3020,140,382,377,2021-03-22,2021-11-25,3160
PRJ-2021-264,PRJ-2021-264-SOV-03,369579.48,4048,254,511,498,2021-06-14,2022-08-01,4302
PRJ-2021-264,PRJ-2021-264-SOV-04,402339.13,4322,268,547,527,2021-06-14,2022-08-02,4590
PRJ-2021-264,PRJ-2021-264-SOV-05,374131.11,4060,236,512,497,2021-06-14,2022-08-02,4296
PRJ-2021-264,PRJ-2021-264-SOV-06,220147.06,2356,164,296,290,2021-11-26,2022-08-02,2520
PRJ-2021-264,PRJ-2021-264-SOV-07,210634.74,2368,130,298,295,2021-11-29,2022-08-02,2498
PRJ-2021-264,PRJ-2021-264-SOV-08,219232.24,2402,162,304,299,2021-11-30,2022-08-02,2564
PRJ-2021-264,PRJ-2021-264-SOV-09,407204.11,4566,208,575,552,2021-11-26,2023-02-23,4774
PRJ-2021-264,PRJ-2021-264-SOV-10,189691.94,2060,102,263,257,2022-08-03,2023-02-24,2162
PRJ-2021-264,PRJ-2021-264-SOV-11,263122.47,2934,196,374,364,2022-08-03,2023-06-29,3130
PRJ-2021-264,PRJ-2021-264-SOV-12,201858.15,2282,146,289,285,2022-08-03,2023-02-24,2428
PRJ-2021-264,PRJ-2021-264-SOV-13,70989.54000000001,734,58,94,94,2023-02-27,2023-06-29,792
PRJ-2021-264,PRJ-2021-264-SOV-14,63276.99,692,34,88,88,2023-03-01,2023-06-27,726
PRJ-2021-264,PRJ-2021-264-SOV-15,65177.22,754,44,96,96,2023-02-27,2023-06-29,798
PRJ-2021-265,PRJ-2021-265-SOV-01,307033.33,3436,176,437,431,2021-01-28,2022-06-02,3612
PRJ-2021-265,PRJ-2021-265-SOV-02,102361.48,1140,56,144,143,2021-01-29,2021-06-23,1196
PRJ-2021-265,PRJ-2021-265-SOV-03,164771.36000000002,1792,120,226,225,2021-03-19,2021-11-19,1912
PRJ-2021-265,PRJ-2021-265-SOV-04,160523.51,1752,118,224,222,2021-03-19,2021-11-17,1870
PRJ-2021-265,PRJ-2021-265-SOV-05,159935.98,1776,106,224,223,2021-03-22,2021-11-17,1882
PRJ-2021-265,PRJ-2021-265-SOV-06,63944.58,682,30,89,89,2021-06-28,2021-11-19,712
PRJ-2021-265,PRJ-2021-265-SOV-07,88675.58,940,48,120,119,2021-06-25,2021-11-18,988
PRJ-2021-265,PRJ-2021-265-SOV-08,78202.09,804,64,103,103,2021-06-25,2021-11-19,868
PRJ-2021-265,PRJ-2021-265-SOV-09,175571.37,1962,118,247,245,2021-06-25,2022-03-23,2080
PRJ-2021-265,PRJ-2021-265-SOV-10,98086.03,1136,60,145,144,2021-11-23,2022-03-23,1196
PRJ-2021-265,PRJ-2021-265-SOV-11,118036.81,1274,72,164,160,2021-11-22,2022-06-02,1346
PRJ-2021-265,PRJ-2021-265-SOV-12,99055.41,1034,72,132,132,2021-11-22,2022-03-22,1106
PRJ-2021-265,PRJ-2021-265-SOV-13,58684.87,646,34,81,81,2022-03-24,2022-06-02,680
PRJ-2021-265,PRJ-2021-265-SOV-14,35676.73,374,22,47,47,2022-03-24,2022-06-03,396
PRJ-2021-265,PRJ-2021-265-SOV-15,26161.82,284,8,36,36,2022-03-25,2022-06-03,292
PRJ-2021-266,PRJ-2021-266-SOV-01,305132.71,3348,176,428,418,2021-03-22,2022-07-26,3524
PRJ-2021-266,PRJ-2021-266-SOV-02,133239.92,1456,66,184,180,2021-03-22,2021-08-16,1522
PRJ-2021-266,PRJ-2021-266-SOV-03,147089.78,1566,126,198,197,2021-05-13,2022-01-11,1692
PRJ-2021-266,PRJ-2021-266-SOV-04,155515.08,1692,84,214,212,2021-05-13,2022-01-11,1776
PRJ-2021-266,PRJ-2021-266-SOV-05,151504.41,1656,120,212,211,2021-05-11,2022-01-10,1776
PRJ-2021-266,PRJ-2021-266-SOV-06,84501.39,902,80,115,115,2021-08-18,2022-01-11,982
PRJ-2021-266,PRJ-2021-266-SOV-07,72564.22,814,46,102,101,2021-08-19,2022-01-11,860
PRJ-2021-266,PRJ-2021-266-SOV-08,93001.47,1026,54,130,129,2021-08-17,2022-01-11,1080
PRJ-2021-266,PRJ-2021-266-SOV-09,167737.9,1812,68,230,227,2021-08-17,2022-05-12,1880
PRJ-2021-266,PRJ-2021-266-SOV-10,95803.11,1100,64,138,138,2022-01-12,2022-05-13,1164
PRJ-2021-266,PRJ-2021-266-SOV-11,122306.08,1354,68,171,171,2022-01-12,2022-07-26,1422
PRJ-2021-266,PRJ-2021-266-SOV-12,93242.5,1012,72,129,128,2022-01-12,2022-05-12,1084
PRJ-2021-266,PRJ-2021-266-SOV-13,32868.24,382,10,48,47,2022-05-16,2022-07-25,392
PRJ-2021-266,PRJ-2021-266-SOV-14,42135.21,432,34,54,54,2022-05-16,2022-07-26,466
PRJ-2021-266,PRJ-2021-266-SOV-15,37629.630000000005,438,18,57,57,2022-05-17,2022-07-26,456
PRJ-2021-267,PRJ-2021-267-SOV-01,640375.64,7040,348,890,839,2021-01-28,2023-01-05,7388
PRJ-2021-267,PRJ-2021-267-SOV-02,216215.76,2314,148,296,291,2021-01-28,2021-08-27,2462
PRJ-2021-267,PRJ-2021-267-SOV-03,306697.62,3444,194,436,426,2021-04-20,2022-03-29,3638
PRJ-2021-267,PRJ-2021-267-SOV-04,334125.6,3630,216,460,445,2021-04-12,2022-03-29,3846
PRJ-2021-267,PRJ-2021-267-SOV-05,331373.44,3682,202,465,445,2021-04-09,2022-03-29,3884
PRJ-2021-267,PRJ-2021-267-SOV-06,185344.7,2078,112,265,262,2021-08-30,2022-03-28,2190
PRJ-2021-267,PRJ-2021-267-SOV-07,192032.32,2026,162,257,254,2021-08-30,2022-03-29,2188
PRJ-2021-267,PRJ-2021-267-SOV-08,169529.28,1828,82,232,231,2021-08-31,2022-03-29,1910
PRJ-2021-267,PRJ-2021-267-SOV-09,352880.74,3882,166,492,480,2021-08-30,2022-09-22,4048
PRJ-2021-267,PRJ-2021-267-SOV-10,191039.53,2084,126,265,263,2022-03-30,2022-09-21,2210
PRJ-2021-267,PRJ-2021-267-SOV-11,224180.4,2528,138,320,314,2022-04-01,2023-01-03,2666
PRJ-2021-267,PRJ-2021-267-SOV-12,193026.81,2144,120,272,267,2022-03-30,2022-09-22,2264
PRJ-2021-267,PRJ-2021-267-SOV-13,53491.64,640,34,80,80,2022-09-23,2023-01-05,674
PRJ-2021-267,PRJ-2021-267-SOV-14,65995.63,710,42,89,88,2022-09-23,2023-01-05,752
PRJ-2021-267,PRJ-2021-267-SOV-15,50371.73,554,38,70,68,2022-09-23,2023-01-03,592
PRJ-2021-268,PRJ-2021-268-SOV-01,241920.78,2634,150,331,326,2021-03-22,2022-02-18,2784
PRJ-2021-268,PRJ-2021-268-SOV-02,79262.1,898,30,114,114,2021-03-22,2021-06-30,928
PRJ-2021-268,PRJ-2021-268-SOV-03,91882.43000000001,982,64,124,122,2021-04-27,2021-10-11,1046
PRJ-2021-268,PRJ-2021-268-SOV-04,92124.16,1096,46,139,137,2021-04-27,2021-10-11,1142
PRJ-2021-268,PRJ-2021-268-SOV-05,95732.89,1060,44,134,132,2021-04-26,2021-10-11,1104
PRJ-2021-268,PRJ-2021-268-SOV-06,56926.08,594,46,75,75,2021-07-01,2021-10-08,640
PRJ-2021-268,PRJ-2021-268-SOV-07,50105.74,590,30,75,75,2021-07-02,2021-10-11,620
PRJ-2021-268,PRJ-2021-268-SOV-08,56204.0,594,46,76,76,2021-07-05,2021-10-08,640
PRJ-2021-268,PRJ-2021-268-SOV-09,117600.89,1288,66,163,161,2021-07-01,2022-01-03,1354
PRJ-2021-268,PRJ-2021-268-SOV-10,55747.79,636,28,82,82,2021-10-12,2022-01-03,664
PRJ-2021-268,PRJ-2021-268-SOV-11,86399.76,888,58,113,112,2021-10-12,2022-02-22,946
PRJ-2021-268,PRJ-2021-268-SOV-12,57247.82,624,44,80,79,2021-10-13,2022-01-03,668
PRJ-2021-268,PRJ-2021-268-SOV-13,18831.6,206,12,26,25,2022-01-04,2022-02-18,218
PRJ-2021-268,PRJ-2021-268-SOV-14,25349.48,280,16,36,36,2022-01-04,2022-02-22,296
PRJ-2021-268,PRJ-2021-268-SOV-15,26992.58,288,14,37,37,2022-01-06,2022-02-22,302
PRJ-2021-269,PRJ-2021-269-SOV-01,647390.82,7034,410,891,843,2021-03-05,2023-02-09,7444
PRJ-2021-269,PRJ-2021-269-SOV-02,210127.23,2306,126,292,286,2021-03-04,2021-09-30,2432
PRJ-2021-269,PRJ-2021-269-SOV-03,314213.84,3558,198,456,440,2021-05-14,2022-04-29,3756
PRJ-2021-269,PRJ-2021-269-SOV-04,338322.43,3654,226,462,446,2021-05-14,2022-05-03,3880
PRJ-2021-269,PRJ-2021-269-SOV-05,366176.05,3970,278,503,492,2021-05-14,2022-05-03,4248
PRJ-2021-269,PRJ-2021-269-SOV-06,187583.9,1994,116,256,253,2021-10-05,2022-05-03,2110
PRJ-2021-269,PRJ-2021-269-SOV-07,184129.85,1966,130,249,245,2021-10-05,2022-05-03,2096
PRJ-2021-269,PRJ-2021-269-SOV-08,167024.74,1882,88,238,235,2021-10-05,2022-05-03,1970
PRJ-2021-269,PRJ-2021-269-SOV-09,378386.88,4232,256,537,525,2021-10-04,2022-10-27,4488
PRJ-2021-269,PRJ-2021-269-SOV-10,161003.91,1838,70,234,227,2022-05-04,2022-10-25,1908
PRJ-2021-269,PRJ-2021-269-SOV-11,236839.69,2578,154,327,324,2022-05-04,2023-02-06,2732
PRJ-2021-269,PRJ-2021-269-SOV-12,167570.04,1834,110,232,229,2022-05-04,2022-10-27,1944
PRJ-2021-269,PRJ-2021-269-SOV-13,47359.3,516,36,65,65,2022-10-31,2023-02-08,552
PRJ-2021-269,PRJ-2021-269-SOV-14,45475.98,506,28,64,64,2022-10-28,2023-02-09,534
PRJ-2021-269,PRJ-2021-269-SOV-15,57242.090000000004,646,44,81,81,2022-10-31,2023-02-09,690
PRJ-2021-270,PRJ-2021-270-SOV-01,427911.3,4802,238,608,587,2021-02-12,2022-10-20,5040
PRJ-2021-270,PRJ-2021-270-SOV-02,141460.94,1554,88,199,198,2021-02-12,2021-08-16,1642
PRJ-2021-270,PRJ-2021-270-SOV-03,191256.18,2128,144,272,267,2021-04-15,2022-02-15,2272
PRJ-2021-270,PRJ-2021-270-SOV-04,189758.13,2092,86,264,261,2021-04-19,2022-02-14,2178
PRJ-2021-270,PRJ-2021-270-SOV-05,185257.72,2008,106,258,253,2021-04-15,2022-02-11,2114
PRJ-2021-270,PRJ-2021-270-SOV-06,98461.32,1076,50,135,134,2021-08-17,2022-02-16,1126
PRJ-2021-270,PRJ-2021-270-SOV-07,104949.11,1150,56,144,141,2021-08-17,2022-02-15,1206
PRJ-2021-270,PRJ-2021-270-SOV-08,112029.64,1212,86,153,151,2021-08-18,2022-02-16,1298
PRJ-2021-270,PRJ-2021-270-SOV-09,224386.5,2408,172,306,298,2021-08-17,2022-07-20,2580
PRJ-2021-270,PRJ-2021-270-SOV-10,110156.99,1212,60,155,153,2022-02-17,2022-07-20,1272
PRJ-2021-270,PRJ-2021-270-SOV-11,162011.19,1776,86,224,221,2022-02-18,2022-10-18,1862
PRJ-2021-270,PRJ-2021-270-SOV-12,126945.68,1454,78,186,182,2022-02-17,2022-07-20,1532
PRJ-2021-270,PRJ-2021-270-SOV-13,50896.89,554,26,69,69,2022-07-21,2022-10-20,580
PRJ-2021-270,PRJ-2021-270-SOV-14,36534.9,392,24,51,51,2022-07-22,2022-10-20,416
PRJ-2021-270,PRJ-2021-270-SOV-15,41412.25,468,24,61,61,2022-07-25,2022-10-20,492
PRJ-2021-271,PRJ-2021-271-SOV-01,544228.04,6030,382,761,726,2021-01-08,2022-09-15,6412
PRJ-2021-271,PRJ-2021-271-SOV-02,205751.78,2152,158,271,268,2021-01-08,2021-07-12,2310
PRJ-2021-271,PRJ-2021-271-SOV-03,272997.24,2918,214,370,359,2021-03-11,2022-01-12,3132
PRJ-2021-271,PRJ-2021-271-SOV-04,321332.02,3568,184,453,440,2021-03-15,2022-01-12,3752
PRJ-2021-271,PRJ-2021-271-SOV-05,290820.5,3140,192,402,389,2021-03-11,2022-01-12,3332
PRJ-2021-271,PRJ-2021-271-SOV-06,158151.35,1790,126,226,224,2021-07-13,2022-01-12,1916
PRJ-2021-271,PRJ-2021-271-SOV-07,153484.37,1646,84,208,205,2021-07-13,2022-01-12,1730
PRJ-2021-271,PRJ-2021-271-SOV-08,155179.42,1706,106,216,214,2021-07-13,2022-01-11,1812
PRJ-2021-271,PRJ-2021-271-SOV-09,320495.54,3510,210,448,437,2021-07-13,2022-06-15,3720
PRJ-2021-271,PRJ-2021-271-SOV-10,163310.54,1766,104,223,222,2022-01-13,2022-06-15,1870
PRJ-2021-271,PRJ-2021-271-SOV-11,190106.06,2086,108,263,261,2022-01-13,2022-09-14,2194
PRJ-2021-271,PRJ-2021-271-SOV-12,143995.37,1562,120,196,193,2022-01-13,2022-06-15,1682
PRJ-2021-271,PRJ-2021-271-SOV-13,46049.8,494,30,63,63,2022-06-17,2022-09-15,524
PRJ-2021-271,PRJ-2021-271-SOV-14,50716.12,568,44,72,71,2022-06-16,2022-09-15,612
PRJ-2021-271,PRJ-2021-271-SOV-15,42835.98,484,18,60,60,2022-06-16,2022-09-12,502
PRJ-2021-272,PRJ-2021-272-SOV-01,174749.17,1862,104,237,234,2021-03-29,2021-11-29,1966
PRJ-2021-272,PRJ-2021-272-SOV-02,53067.0,596,48,76,76,2021-03-29,2021-06-09,644
PRJ-2021-272,PRJ-2021-272-SOV-03,78460.91,842,54,106,106,2021-04-22,2021-08-23,896
PRJ-2021-272,PRJ-2021-272-SOV-04,64485.520000000004,730,34,92,92,2021-04-23,2021-08-20,764
PRJ-2021-272,PRJ-2021-272-SOV-05,79881.91,888,34,112,112,2021-04-22,2021-08-23,922
PRJ-2021-272,PRJ-2021-272-SOV-06,46719.02,530,30,67,67,2021-06-11,2021-08-23,560
PRJ-2021-272,PRJ-2021-272-SOV-07,43600.44,454,30,59,59,2021-06-10,2021-08-20,484
PRJ-2021-272,PRJ-2021-272-SOV-08,33509.6,384,18,50,49,2021-06-10,2021-08-23,402
PRJ-2021-272,PRJ-2021-272-SOV-09,79415.95,868,62,109,109,2021-06-11,2021-10-21,930
PRJ-2021-272,PRJ-2021-272-SOV-10,35964.66,412,10,52,52,2021-08-25,2021-10-22,422
PRJ-2021-272,PRJ-2021-272-SOV-11,62837.3,720,26,90,90,2021-08-24,2021-11-26,746
PRJ-2021-272,PRJ-2021-272-SOV-12,38399.19,426,12,55,55,2021-08-24,2021-10-22,438
PRJ-2021-272,PRJ-2021-272-SOV-13,18463.14,210,8,27,27,2021-10-27,2021-11-29,218
PRJ-2021-272,PRJ-2021-272-SOV-14,18817.68,224,8,29,29,2021-10-25,2021-11-29,232
PRJ-2021-272,PRJ-2021-272-SOV-15,23254.68,248,20,31,31,2021-10-25,2021-11-29,268
PRJ-2021-273,PRJ-2021-273-SOV-01,237062.71,2566,134,323,318,2021-01-22,2021-11-25,2700
PRJ-2021-273,PRJ-2021-273-SOV-02,72632.65,810,44,103,103,2021-01-22,2021-04-22,854
PRJ-2021-273,PRJ-2021-273-SOV-03,109879.22,1136,82,142,139,2021-02-25,2021-07-26,1218
