project_id,application_number,period_end,period_total,cumulative_billed,retention_held,net_payment_due,status,payment_date,line_item_count
PRJ-2020-207,7,2020-10-04,437900,2959000,295900.0,2663100.0,Pending,2020-11-13,15
PRJ-2020-207,8,2020-11-03,404300,3363300,336330.0,3026970.0,Pending,,15
PRJ-2020-207,9,2020-12-03,388000,3751300,375130.0,3376170.0,Paid,2021-01-01,15
PRJ-2020-207,10,2021-01-02,80300,3831600,383160.0,3448440.0,Pending,2021-02-01,14
PRJ-2020-207,11,2021-02-01,124300,3955900,395590.0,3560310.0,Pending,2021-03-01,13
PRJ-2020-208,2,2020-03-12,958100,958100,95810.0,862290.0,Approved,2020-04-11,9
PRJ-2020-208,3,2020-04-11,1150700,2108800,210880.0,1897920.0,Pending,,12
PRJ-2020-208,4,2020-05-11,1316900,3425700,342570.0,3083130.0,Paid,2020-06-05,12
PRJ-2020-208,5,2020-06-10,723600,4149300,414930.0,3734370.0,Paid,,15
PRJ-2020-208,6,2020-07-10,736700,4886000,488600.0,4397400.0,Approved,2020-08-14,15
PRJ-2020-208,7,2020-08-09,709500,5595500,559550.0,5035950.0,Paid,2020-09-13,15
PRJ-2020-208,8,2020-09-08,687300,6282800,628280.0,5654520.0,Pending,,15
PRJ-2020-208,9,2020-10-08,744400,7027200,702720.0,6324480.0,Paid,2020-11-07,15
PRJ-2020-208,10,2020-11-07,718200,7745400,774540.0,6970860.0,Pending,2020-12-04,15
PRJ-2020-208,11,2020-12-07,704100,8449500,844950.0,7604550.0,Pending,2021-01-11,15
PRJ-2020-208,12,2021-01-06,720700,9170200,917020.0,8253180.0,Paid,2021-02-03,15
PRJ-2020-208,13,2021-02-05,697300,9867500,986750.0,8880750.0,Approved,2021-03-11,15
PRJ-2020-208,14,2021-03-07,695500,10563000,1056300.0,9506700.0,Paid,2021-04-02,15
PRJ-2020-208,15,2021-04-06,625700,11188700,1118870.0,10069830.0,Pending,2021-05-01,15
PRJ-2020-208,16,2021-05-06,636400,11825100,1182510.0,10642590.0,Paid,,15
PRJ-2020-208,17,2021-06-05,630200,12455300,1245530.0,11209770.0,Paid,2021-07-03,13
PRJ-2020-208,18,2021-07-05,45400,12500700,1250070.0,11250630.0,Paid,2021-08-14,13
PRJ-2020-208,19,2021-08-04,198900,12699600,1269960.0,11429640.0,Pending,2021-09-06,13
PRJ-2020-208,20,2021-09-03,206500,12906100,1290610.0,11615490.0,Pending,2021-09-29,13
PRJ-2020-208,21,2021-10-03,207500,13113600,1311360.0,11802240.0,Pending,,13
PRJ-2020-209,2,2020-03-26,1069100,1069100,106910.0,962190.0,Paid,,9
PRJ-2020-209,3,2020-04-25,1237200,2306300,230630.0,2075670.0,Paid,2020-06-02,12
PRJ-2020-209,4,2020-05-25,1419300,3725600,372560.0,3353040.0,Paid,2020-06-19,12
PRJ-2020-209,5,2020-06-24,753700,4479300,447930.0,4031370.0,Pending,2020-07-22,15
PRJ-2020-209,6,2020-07-24,746500,5225800,522580.0,4703220.0,Paid,2020-08-24,15
PRJ-2020-209,7,2020-08-23,757000,5982800,598280.0,5384520.0,Paid,2020-10-02,15
PRJ-2020-209,8,2020-09-22,750600,6733400,673340.0,6060060.0,Paid,2020-10-23,15
PRJ-2020-209,9,2020-10-22,715600,7449000,744900.0,6704100.0,Pending,2020-11-27,15
PRJ-2020-209,10,2020-11-21,771000,8220000,822000.0,7398000.0,Pending,2020-12-30,15
PRJ-2020-209,11,2020-12-21,750000,8970000,897000.0,8073000.0,Paid,2021-01-28,15
PRJ-2020-209,12,2021-01-20,736000,9706000,970600.0,8735400.0,Paid,2021-02-24,15
PRJ-2020-209,13,2021-02-19,754900,10460900,1046090.0,9414810.0,Paid,,15
PRJ-2020-209,14,2021-03-21,677600,11138500,1113850.0,10024650.0,Approved,2021-04-16,15
PRJ-2020-209,15,2021-04-20,679000,11817500,1181750.0,10635750.0,Paid,,15
PRJ-2020-209,16,2021-05-20,642000,12459500,1245950.0,11213550.0,Paid,,14
PRJ-2020-209,17,2021-06-19,673200,13132700,1313270.0,11819430.0,Approved,2021-07-15,13
PRJ-2020-209,18,2021-07-19,51700,13184400,1318440.0,11865960.0,Paid,,13
PRJ-2020-209,19,2021-08-18,207900,13392300,1339230.0,12053070.0,Paid,2021-09-23,13
PRJ-2020-209,20,2021-09-17,217600,13609900,1360990.0,12248910.0,Pending,2021-10-20,13
PRJ-2020-209,21,2021-10-17,217900,13827800,1382780.0,12445020.0,Pending,2021-11-11,13
PRJ-2020-210,2,2020-04-18,2413100,2413100,241310.0,2171790.0,Paid,2020-05-25,12
PRJ-2020-210,3,2020-05-18,2390600,4803700,480370.0,4323330.0,Pending,2020-06-15,15
PRJ-2020-210,4,2020-06-17,1736900,6540600,654060.0,5886540.0,Paid,2020-07-14,15
PRJ-2020-210,5,2020-07-17,1648000,8188600,818860.0,7369740.0,Paid,2020-08-20,15
PRJ-2020-210,6,2020-08-16,1705300,9893900,989390.0,8904510.0,Paid,2020-09-18,15
PRJ-2020-210,7,2020-09-15,1654400,11548300,1154830.0,10393470.0,Paid,2020-10-10,15
PRJ-2020-210,8,2020-10-15,1506300,13054600,1305460.0,11749140.0,Pending,2020-11-12,15
PRJ-2020-210,9,2020-11-14,1461600,14516200,1451620.0,13064580.0,Paid,2020-12-16,15
PRJ-2020-210,10,2020-12-14,366900,14883100,1488310.0,13394790.0,Pending,2021-01-22,14
PRJ-2020-210,11,2021-01-13,480200,15363300,1536330.0,13826970.0,Pending,2021-02-07,13
PRJ-2020-211,2,2020-02-27,3644900,3644900,364490.0,3280410.0,Paid,2020-04-07,9
PRJ-2020-211,3,2020-03-28,4518500,8163400,816340.0,7347060.0,Paid,2020-04-30,12
PRJ-2020-211,4,2020-04-27,3538200,11701600,1170160.0,10531440.0,Paid,,15
PRJ-2020-211,5,2020-05-27,2740100,14441700,1444170.0,12997530.0,Paid,,15
PRJ-2020-211,6,2020-06-26,2658800,17100500,1710050.0,15390450.0,Paid,2020-08-01,15
PRJ-2020-211,7,2020-07-26,2659400,19759900,1975990.0,17783910.0,Paid,,15
PRJ-2020-211,8,2020-08-25,2619200,22379100,2237910.0,20141190.0,Paid,2020-09-24,15
PRJ-2020-211,9,2020-09-24,2666600,25045700,2504570.0,22541130.0,Paid,2020-10-29,15
PRJ-2020-211,10,2020-10-24,2701300,27747000,2774700.0,24972300.0,Pending,2020-12-02,15
PRJ-2020-211,11,2020-11-23,2560500,30307500,3030750.0,27276750.0,Approved,2020-12-31,15
PRJ-2020-211,12,2020-12-23,2362200,32669700,3266970.0,29402730.0,Paid,2021-01-26,15
PRJ-2020-211,13,2021-01-22,2354300,35024000,3502400.0,31521600.0,Paid,2021-02-19,15
PRJ-2020-211,14,2021-02-21,2333300,37357300,3735730.0,33621570.0,Approved,2021-03-24,14
PRJ-2020-211,15,2021-03-23,54700,37412000,3741200.0,33670800.0,Paid,2021-04-27,7
PRJ-2020-211,16,2021-04-22,687900,38099900,3809990.0,34289910.0,Pending,2021-05-31,13
PRJ-2020-211,17,2021-05-22,778400,38878300,3887830.0,34990470.0,Pending,,13
PRJ-2020-212,2,2020-03-02,1920300,1920300,192030.0,1728270.0,Paid,,9
PRJ-2020-212,3,2020-04-01,2095000,4015300,401530.0,3613770.0,Paid,2020-04-30,12
PRJ-2020-212,4,2020-05-01,2556900,6572200,657220.0,5914980.0,Paid,2020-05-26,12
PRJ-2020-212,5,2020-05-31,2201900,8774100,877410.0,7896690.0,Paid,2020-07-05,15
PRJ-2020-212,6,2020-06-30,1523800,10297900,1029790.0,9268110.0,Approved,2020-07-28,15
PRJ-2020-212,7,2020-07-30,1434800,11732700,1173270.0,10559430.0,Paid,2020-09-01,15
PRJ-2020-212,8,2020-08-29,1417200,13149900,1314990.0,11834910.0,Paid,2020-10-01,15
PRJ-2020-212,9,2020-09-28,1443700,14593600,1459360.0,13134240.0,Paid,,15
PRJ-2020-212,10,2020-10-28,1483800,16077400,1607740.0,14469660.0,Approved,2020-11-22,15
PRJ-2020-212,11,2020-11-27,1396800,17474200,1747420.0,15726780.0,Pending,2021-01-06,15
PRJ-2020-212,12,2020-12-27,1428900,18903100,1890310.0,17012790.0,Pending,2021-02-05,15
PRJ-2020-212,13,2021-01-26,1441500,20344600,2034460.0,18310140.0,Pending,,15
PRJ-2020-212,14,2021-02-25,1440400,21785000,2178500.0,19606500.0,Paid,2021-04-05,15
PRJ-2020-212,15,2021-03-27,1434100,23219100,2321910.0,20897190.0,Pending,2021-05-02,15
PRJ-2020-212,16,2021-04-26,1418200,24637300,2463730.0,22173570.0,Paid,,15
PRJ-2020-212,17,2021-05-26,1242500,25879800,2587980.0,23291820.0,Paid,2021-07-03,15
PRJ-2020-212,18,2021-06-25,1234200,27114000,2711400.0,24402600.0,Paid,2021-07-29,14
PRJ-2020-212,19,2021-07-25,1258800,28372800,2837280.0,25535520.0,Paid,2021-08-25,13
PRJ-2020-212,20,2021-08-24,1234100,29606900,2960690.0,26646210.0,Pending,2021-09-25,13
PRJ-2020-212,21,2021-09-23,1252800,30859700,3085970.0,27773730.0,Approved,2021-10-19,13
PRJ-2020-212,24,2021-12-22,151700,31011400,3101140.0,27910260.0,Pending,,13
PRJ-2020-212,25,2022-01-21,396900,31408300,3140830.0,28267470.0,Pending,2022-02-25,13
PRJ-2020-213,2,2020-02-27,390100,390100,39010.0,351090.0,Approved,2020-04-01,12
PRJ-2020-213,3,2020-03-28,485400,875500,87550.0,787950.0,Approved,2020-05-07,15
PRJ-2020-213,4,2020-04-27,292800,1168300,116830.0,1051470.0,Approved,2020-05-24,15
PRJ-2020-213,5,2020-05-27,285900,1454200,145420.0,1308780.0,Paid,2020-07-03,15
PRJ-2020-213,6,2020-06-26,294600,1748800,174880.0,1573920.0,Pending,2020-08-05,15
PRJ-2020-213,7,2020-07-26,274100,2022900,202290.0,1820610.0,Approved,2020-08-27,15
PRJ-2020-213,8,2020-08-25,289700,2312600,231260.0,2081340.0,Approved,2020-09-19,15
PRJ-2020-213,9,2020-09-24,266900,2579500,257950.0,2321550.0,Paid,2020-10-22,15
PRJ-2020-213,10,2020-10-24,250900,2830400,283040.0,2547360.0,Pending,2020-11-27,15
PRJ-2020-213,11,2020-11-23,250400,3080800,308080.0,2772720.0,Pending,2020-12-28,13
PRJ-2020-213,12,2020-12-23,300,3081100,308110.0,2772990.0,Pending,2021-01-26,1
PRJ-2020-213,13,2021-01-22,59300,3140400,314040.0,2826360.0,Pending,,13
PRJ-2020-214,2,2020-03-10,1666600,1666600,166660.0,1499940.0,Paid,2020-04-14,12
PRJ-2020-214,3,2020-04-09,1883900,3550500,355050.0,3195450.0,Approved,2020-05-17,15
PRJ-2020-214,4,2020-05-09,1253100,4803600,480360.0,4323240.0,Paid,2020-06-11,15
PRJ-2020-214,5,2020-06-08,1220600,6024200,602420.0,5421780.0,Approved,2020-07-14,15
PRJ-2020-214,6,2020-07-08,1179800,7204000,720400.0,6483600.0,Paid,2020-08-11,15
PRJ-2020-214,7,2020-08-07,1228400,8432400,843240.0,7589160.0,Approved,,15
PRJ-2020-214,8,2020-09-06,1165400,9597800,959780.0,8638020.0,Paid,2020-10-16,15
PRJ-2020-214,9,2020-10-06,1110200,10708000,1070800.0,9637200.0,Paid,2020-11-15,15
PRJ-2020-214,10,2020-11-05,1011700,11719700,1171970.0,10547730.0,Approved,2020-12-04,14
PRJ-2020-214,11,2020-12-05,116500,11836200,1183620.0,10652580.0,Pending,,13
PRJ-2020-214,12,2021-01-04,324000,12160200,1216020.0,10944180.0,Pending,,13
PRJ-2020-215,2,2020-05-05,1948200,1948200,194820.0,1753380.0,Paid,2020-06-06,9
PRJ-2020-215,3,2020-06-04,2283400,4231600,423160.0,3808440.0,Paid,2020-07-10,12
PRJ-2020-215,4,2020-07-04,2527100,6758700,675870.0,6082830.0,Paid,2020-08-07,12
PRJ-2020-215,5,2020-08-03,1427500,8186200,818620.0,7367580.0,Pending,,15
PRJ-2020-215,6,2020-09-02,1366000,9552200,955220.0,8596980.0,Paid,2020-10-06,15
PRJ-2020-215,7,2020-10-02,1361300,10913500,1091350.0,9822150.0,Paid,,15
PRJ-2020-215,8,2020-11-01,1341900,12255400,1225540.0,11029860.0,Paid,2020-12-02,15
PRJ-2020-215,9,2020-12-01,1376000,13631400,1363140.0,12268260.0,Paid,2021-01-06,15
PRJ-2020-215,10,2020-12-31,1383200,15014600,1501460.0,13513140.0,Pending,2021-01-28,15
PRJ-2020-215,11,2021-01-30,1333700,16348300,1634830.0,14713470.0,Paid,2021-03-01,15
PRJ-2020-215,12,2021-03-01,1321700,17670000,1767000.0,15903000.0,Paid,2021-04-02,15
PRJ-2020-215,13,2021-03-31,1376200,19046200,1904620.0,17141580.0,Paid,2021-05-09,15
PRJ-2020-215,14,2021-04-30,1262900,20309100,2030910.0,18278190.0,Approved,2021-06-06,15
PRJ-2020-215,15,2021-05-30,1152900,21462000,2146200.0,19315800.0,Paid,2021-07-03,15
PRJ-2020-215,16,2021-06-29,1166300,22628300,2262830.0,20365470.0,Paid,2021-07-24,15
PRJ-2020-215,17,2021-07-29,1196600,23824900,2382490.0,21442410.0,Paid,2021-09-06,13
PRJ-2020-215,18,2021-08-28,69500,23894400,2389440.0,21504960.0,Paid,2021-09-30,13
PRJ-2020-215,19,2021-09-27,366000,24260400,2426040.0,21834360.0,Approved,,13
PRJ-2020-215,20,2021-10-27,377200,24637600,2463760.0,22173840.0,Pending,,13
PRJ-2020-215,21,2021-11-26,386600,25024200,2502420.0,22521780.0,Pending,2022-01-05,13
PRJ-2020-216,2,2020-04-13,4081000,4081000,408100.0,3672900.0,Paid,2020-05-11,9
PRJ-2020-216,3,2020-05-13,5275600,9356600,935660.0,8420940.0,Paid,2020-06-19,12
PRJ-2020-216,4,2020-06-12,4805500,14162100,1416210.0,12745890.0,Paid,2020-07-11,15
PRJ-2020-216,5,2020-07-12,3172500,17334600,1733460.0,15601140.0,Approved,2020-08-21,15
PRJ-2020-216,6,2020-08-11,3025200,20359800,2035980.0,18323820.0,Paid,2020-09-14,15
PRJ-2020-216,7,2020-09-10,3097700,23457500,2345750.0,21111750.0,Paid,2020-10-18,15
PRJ-2020-216,8,2020-10-10,2994300,26451800,2645180.0,23806620.0,Paid,,15
PRJ-2020-216,9,2020-11-09,3042400,29494200,2949420.0,26544780.0,Pending,2020-12-14,15
PRJ-2020-216,10,2020-12-09,3097600,32591800,3259180.0,29332620.0,Approved,2021-01-15,15
PRJ-2020-216,11,2021-01-08,2977700,35569500,3556950.0,32012550.0,Paid,2021-02-05,15
PRJ-2020-216,12,2021-02-07,3128700,38698200,3869820.0,34828380.0,Pending,2021-03-19,15
PRJ-2020-216,13,2021-03-09,2712200,41410400,4141040.0,37269360.0,Paid,2021-04-03,15
PRJ-2020-216,14,2021-04-08,2745100,44155500,4415550.0,39739950.0,Paid,,15
PRJ-2020-216,15,2021-05-08,2698800,46854300,4685430.0,42168870.0,Approved,2021-06-13,14
PRJ-2020-216,16,2021-06-07,2659600,49513900,4951390.0,44562510.0,Paid,2021-07-02,13
PRJ-2020-216,18,2021-08-06,91200,49605100,4960510.0,44644590.0,Pending,,10
PRJ-2020-216,19,2021-09-05,828400,50433500,5043350.0,45390150.0,Pending,2021-10-04,13
PRJ-2020-217,2,2020-03-24,530600,530600,53060.0,477540.0,Paid,,12
PRJ-2020-217,3,2020-04-23,648900,1179500,117950.0,1061550.0,Pending,2020-06-02,15
PRJ-2020-217,4,2020-05-23,412200,1591700,159170.0,1432530.0,Paid,2020-06-26,15
PRJ-2020-217,5,2020-06-22,386900,1978600,197860.0,1780740.0,Approved,2020-07-30,15
PRJ-2020-217,6,2020-07-22,381600,2360200,236020.0,2124180.0,Paid,2020-08-18,15
PRJ-2020-217,7,2020-08-21,390400,2750600,275060.0,2475540.0,Pending,2020-09-25,15
PRJ-2020-217,8,2020-09-20,381500,3132100,313210.0,2818890.0,Approved,2020-10-18,15
PRJ-2020-217,9,2020-10-20,376400,3508500,350850.0,3157650.0,Paid,2020-11-29,15
PRJ-2020-217,10,2020-11-19,342400,3850900,385090.0,3465810.0,Paid,2020-12-19,15
PRJ-2020-217,11,2020-12-19,352100,4203000,420300.0,3782700.0,Approved,2021-01-15,14
PRJ-2020-217,12,2021-01-18,900,4203900,420390.0,3783510.0,Pending,2021-02-13,2
PRJ-2020-217,13,2021-02-17,86200,4290100,429010.0,3861090.0,Pending,2021-03-22,13
PRJ-2020-218,2,2020-05-05,791300,791300,79130.0,712170.0,Pending,2020-06-11,9
PRJ-2020-218,3,2020-06-04,932700,1724000,172400.0,1551600.0,Paid,2020-06-30,12
PRJ-2020-218,4,2020-07-04,1088800,2812800,281280.0,2531520.0,Paid,,12
PRJ-2020-218,5,2020-08-03,606700,3419500,341950.0,3077550.0,Paid,,15
PRJ-2020-218,6,2020-09-02,608900,4028400,402840.0,3625560.0,Paid,2020-10-08,15
PRJ-2020-218,7,2020-10-02,552800,4581200,458120.0,4123080.0,Paid,2020-11-01,15
PRJ-2020-218,8,2020-11-01,588500,5169700,516970.0,4652730.0,Pending,2020-12-06,15
PRJ-2020-218,9,2020-12-01,590100,5759800,575980.0,5183820.0,Paid,2021-01-07,15
PRJ-2020-218,10,2020-12-31,593600,6353400,635340.0,5718060.0,Paid,,15
PRJ-2020-218,11,2021-01-30,573100,6926500,692650.0,6233850.0,Paid,2021-03-05,15
PRJ-2020-218,12,2021-03-01,584500,7511000,751100.0,6759900.0,Pending,2021-04-07,15
PRJ-2020-218,13,2021-03-31,567200,8078200,807820.0,7270380.0,Paid,2021-05-02,15
PRJ-2020-218,14,2021-04-30,548000,8626200,862620.0,7763580.0,Paid,2021-06-06,15
PRJ-2020-218,15,2021-05-30,517500,9143700,914370.0,8229330.0,Paid,,15
PRJ-2020-218,16,2021-06-29,524300,9668000,966800.0,8701200.0,Paid,2021-07-24,14
PRJ-2020-218,17,2021-07-29,517000,10185000,1018500.0,9166500.0,Paid,2021-08-23,13
PRJ-2020-218,18,2021-08-28,36600,10221600,1022160.0,9199440.0,Paid,,13
PRJ-2020-218,19,2021-09-27,156600,10378200,1037820.0,9340380.0,Pending,,13
PRJ-2020-218,20,2021-10-27,173100,10551300,1055130.0,9496170.0,Pending,2021-12-02,13
PRJ-2020-218,21,2021-11-26,171700,10723000,1072300.0,9650700.0,Pending,2021-12-24,13
PRJ-2020-219,2,2020-04-05,2091600,2091600,209160.0,1882440.0,Approved,2020-05-14,9
PRJ-2020-219,3,2020-05-05,2497600,4589200,458920.0,4130280.0,Paid,,12
PRJ-2020-219,4,2020-06-04,2673000,7262200,726220.0,6535980.0,Pending,2020-07-09,15
PRJ-2020-219,5,2020-07-04,1606800,8869000,886900.0,7982100.0,Paid,2020-08-07,15
PRJ-2020-219,6,2020-08-03,1557500,10426500,1042650.0,9383850.0,Pending,,15
PRJ-2020-219,7,2020-09-02,1509100,11935600,1193560.0,10742040.0,Paid,2020-10-06,15
PRJ-2020-219,8,2020-10-02,1521900,13457500,1345750.0,12111750.0,Approved,2020-11-05,15
PRJ-2020-219,9,2020-11-01,1501600,14959100,1495910.0,13463190.0,Paid,2020-11-26,15
PRJ-2020-219,10,2020-12-01,1548400,16507500,1650750.0,14856750.0,Paid,2020-12-27,15
PRJ-2020-219,11,2020-12-31,1564000,18071500,1807150.0,16264350.0,Approved,2021-01-30,15
PRJ-2020-219,12,2021-01-30,1527200,19598700,1959870.0,17638830.0,Approved,2021-02-24,15
PRJ-2020-219,13,2021-03-01,1447700,21046400,2104640.0,18941760.0,Pending,2021-03-29,15
PRJ-2020-219,14,2021-03-31,1357800,22404200,2240420.0,20163780.0,Pending,,15
PRJ-2020-219,15,2021-04-30,1420400,23824600,2382460.0,21442140.0,Approved,2021-06-08,15
PRJ-2020-219,16,2021-05-30,1366900,25191500,2519150.0,22672350.0,Paid,2021-07-06,13
PRJ-2020-219,17,2021-06-29,1332900,26524400,2652440.0,23871960.0,Paid,2021-07-25,13
PRJ-2020-219,20,2021-09-27,279500,26803900,2680390.0,24123510.0,Pending,2021-10-26,13
PRJ-2020-220,2,2020-03-11,1184400,1184400,118440.0,1065960.0,Pending,,9
PRJ-2020-220,3,2020-04-10,1404400,2588800,258880.0,2329920.0,Pending,,12
PRJ-2020-220,4,2020-05-10,1548500,4137300,413730.0,3723570.0,Approved,2020-06-17,12
PRJ-2020-220,5,2020-06-09,1014500,5151800,515180.0,4636620.0,Paid,2020-07-05,15
PRJ-2020-220,6,2020-07-09,860300,6012100,601210.0,5410890.0,Paid,2020-08-11,15
PRJ-2020-220,7,2020-08-08,859100,6871200,687120.0,6184080.0,Pending,2020-09-07,15
PRJ-2020-220,8,2020-09-07,868600,7739800,773980.0,6965820.0,Paid,2020-10-15,15
PRJ-2020-220,9,2020-10-07,811900,8551700,855170.0,7696530.0,Paid,2020-11-16,15
PRJ-2020-220,10,2020-11-06,862700,9414400,941440.0,8472960.0,Approved,2020-12-12,15
PRJ-2020-220,11,2020-12-06,840600,10255000,1025500.0,9229500.0,Paid,2021-01-03,15
PRJ-2020-220,12,2021-01-05,839500,11094500,1109450.0,9985050.0,Approved,2021-02-03,15
PRJ-2020-220,13,2021-02-04,859100,11953600,1195360.0,10758240.0,Approved,2021-03-06,15
PRJ-2020-220,14,2021-03-06,860200,12813800,1281380.0,11532420.0,Pending,2021-04-12,15
PRJ-2020-220,15,2021-04-05,787500,13601300,1360130.0,12241170.0,Approved,2021-05-12,15
PRJ-2020-220,16,2021-05-05,731800,14333100,1433310.0,12899790.0,Paid,2021-06-12,15
PRJ-2020-220,17,2021-06-04,758400,15091500,1509150.0,13582350.0,Pending,,14
PRJ-2020-220,18,2021-07-04,769300,15860800,1586080.0,14274720.0,Paid,,13
PRJ-2020-220,19,2021-08-03,100,15860900,1586090.0,14274810.0,Paid,2021-09-01,1
PRJ-2020-220,20,2021-09-02,180600,16041500,1604150.0,14437350.0,Paid,2021-09-28,13
PRJ-2020-220,21,2021-10-02,241000,16282500,1628250.0,14654250.0,Pending,,13
PRJ-2020-220,22,2021-11-01,249300,16531800,1653180.0,14878620.0,Pending,2021-12-03,13
PRJ-2020-221,2,2020-03-30,1021700,1021700,102170.0,919530.0,Paid,2020-05-04,9
PRJ-2020-221,3,2020-04-29,1302900,2324600,232460.0,2092140.0,Approved,,12
PRJ-2020-221,4,2020-05-29,1396200,3720800,372080.0,3348720.0,Paid,,15
PRJ-2020-221,5,2020-06-28,799700,4520500,452050.0,4068450.0,Paid,2020-08-06,15
PRJ-2020-221,6,2020-07-28,808900,5329400,532940.0,4796460.0,Approved,2020-08-24,15
PRJ-2020-221,7,2020-08-27,785100,6114500,611450.0,5503050.0,Paid,2020-09-21,15
PRJ-2020-221,8,2020-09-26,800700,6915200,691520.0,6223680.0,Approved,2020-10-30,15
PRJ-2020-221,9,2020-10-26,786700,7701900,770190.0,6931710.0,Paid,2020-11-28,15
PRJ-2020-221,10,2020-11-25,827100,8529000,852900.0,7676100.0,Paid,2020-12-24,15
PRJ-2020-221,11,2020-12-25,754300,9283300,928330.0,8354970.0,Pending,2021-02-03,15
PRJ-2020-221,12,2021-01-24,824200,10107500,1010750.0,9096750.0,Pending,2021-02-23,15
PRJ-2020-221,13,2021-02-23,772200,10879700,1087970.0,9791730.0,Paid,2021-03-28,15
PRJ-2020-221,14,2021-03-25,672700,11552400,1155240.0,10397160.0,Paid,2021-04-30,15
PRJ-2020-221,15,2021-04-24,691800,12244200,1224420.0,11019780.0,Pending,2021-05-24,14
PRJ-2020-221,16,2021-05-24,670300,12914500,1291450.0,11623050.0,Pending,,13
PRJ-2020-221,17,2021-06-23,707900,13622400,1362240.0,12260160.0,Pending,2021-07-27,13
PRJ-2020-221,20,2021-09-21,131300,13753700,1375370.0,12378330.0,Pending,2021-10-17,13
PRJ-2020-222,2,2020-04-18,667100,667100,66710.0,600390.0,Approved,2020-05-15,9
PRJ-2020-222,3,2020-05-18,748600,1415700,141570.0,1274130.0,Paid,2020-06-18,12
PRJ-2020-222,4,2020-06-17,824600,2240300,224030.0,2016270.0,Approved,2020-07-27,12
PRJ-2020-222,5,2020-07-17,680500,2920800,292080.0,2628720.0,Paid,2020-08-16,15
PRJ-2020-222,6,2020-08-16,496700,3417500,341750.0,3075750.0,Pending,2020-09-12,15
PRJ-2020-222,7,2020-09-15,496000,3913500,391350.0,3522150.0,Paid,2020-10-11,15
PRJ-2020-222,8,2020-10-15,470200,4383700,438370.0,3945330.0,Paid,2020-11-23,15
PRJ-2020-222,9,2020-11-14,488500,4872200,487220.0,4384980.0,Paid,2020-12-14,15
PRJ-2020-222,10,2020-12-14,486200,5358400,535840.0,4822560.0,Paid,2021-01-16,15
PRJ-2020-222,11,2021-01-13,466400,5824800,582480.0,5242320.0,Paid,,15
PRJ-2020-222,12,2021-02-12,498200,6323000,632300.0,5690700.0,Pending,,15
PRJ-2020-222,13,2021-03-14,473700,6796700,679670.0,6117030.0,Paid,2021-04-08,15
PRJ-2020-222,14,2021-04-13,478700,7275400,727540.0,6547860.0,Approved,2021-05-20,15
PRJ-2020-222,15,2021-05-13,473000,7748400,774840.0,6973560.0,Paid,2021-06-20,15
PRJ-2020-222,16,2021-06-12,438200,8186600,818660.0,7367940.0,Paid,2021-07-10,15
PRJ-2020-222,17,2021-07-12,414000,8600600,860060.0,7740540.0,Paid,2021-08-11,15
PRJ-2020-222,18,2021-08-11,419200,9019800,901980.0,8117820.0,Paid,2021-09-09,13
PRJ-2020-222,19,2021-09-10,411100,9430900,943090.0,8487810.0,Pending,,13
PRJ-2020-222,20,2021-10-10,418900,9849800,984980.0,8864820.0,Pending,2021-11-18,13
PRJ-2020-222,22,2021-12-09,2500,9852300,985230.0,8867070.0,Pending,2022-01-14,3
PRJ-2020-222,23,2022-01-08,113800,9966100,996610.0,8969490.0,Pending,2022-02-06,13
PRJ-2020-222,24,2022-02-07,137700,10103800,1010380.0,9093420.0,Pending,2022-03-06,13
PRJ-2020-223,2,2020-03-20,929600,929600,92960.0,836640.0,Paid,,12
PRJ-2020-223,3,2020-04-19,1131600,2061200,206120.0,1855080.0,Pending,2020-05-26,15
PRJ-2020-223,4,2020-05-19,717400,2778600,277860.0,2500740.0,Approved,2020-06-17,15
PRJ-2020-223,5,2020-06-18,641500,3420100,342010.0,3078090.0,Approved,2020-07-14,15
PRJ-2020-223,6,2020-07-18,662300,4082400,408240.0,3674160.0,Paid,,15
PRJ-2020-223,7,2020-08-17,648300,4730700,473070.0,4257630.0,Paid,,15
PRJ-2020-223,8,2020-09-16,653000,5383700,538370.0,4845330.0,Approved,2020-10-20,15
PRJ-2020-223,9,2020-10-16,651300,6035000,603500.0,5431500.0,Paid,2020-11-19,15
PRJ-2020-223,10,2020-11-15,568900,6603900,660390.0,5943510.0,Paid,,15
PRJ-2020-223,11,2020-12-15,553600,7157500,715750.0,6441750.0,Approved,2021-01-15,15
