project_id,delivery_id,date,sov_line_id,material_category,item_description,quantity,unit,unit_cost,total_cost,po_number,vendor,received_by,condition_notes
PRJ-2020-169,DEL-169-f820b8,2020-06-13,PRJ-2020-169-SOV-08,Equipment,Boiler 2000MBH,4,EA,46676.08,186704.33,PO-82356,RE Michel,K. Thompson,Partial shipment - backorder pending
PRJ-2020-169,DEL-169-6b92c0,2020-06-15,PRJ-2020-169-SOV-05,Piping,"PVC Sch40 4""",32,EA,2070.47,66254.98,PO-13638,ACR Group,M. Chen,Good condition
PRJ-2020-169,DEL-169-b6a14e,2020-06-17,PRJ-2020-169-SOV-09,Equipment,RTU 15-Ton,3,EA,50196.55,150589.65,PO-32717,Ferguson Supply,J. Martinez,Good condition
PRJ-2020-169,DEL-169-3c263f,2020-06-22,PRJ-2020-169-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",954,LF,33.61,32066.28,PO-91168,Carrier Enterprise,K. Thompson,Good condition
PRJ-2020-169,DEL-169-f487b0,2020-06-22,PRJ-2020-169-SOV-12,Insul.,"Pipe Insulation 1"" Armaflex",304,LF,18.36,5580.75,PO-56085,Carrier Enterprise,J. Martinez,Good condition
PRJ-2020-169,DEL-169-3cd8a3,2020-06-24,PRJ-2020-169-SOV-07,Equipment,FCU 2-Pipe,252,LF,1601.85,403667.29,PO-11787,Winsupply,K. Thompson,Good condition
PRJ-2020-169,DEL-169-0943c7,2020-06-28,PRJ-2020-169-SOV-07,Equipment,FCU 2-Pipe,313,LF,63.29,19810.14,PO-57173,Carrier Enterprise,D. Patel,Good condition
PRJ-2020-169,DEL-169-acee81,2020-07-01,PRJ-2020-169-SOV-10,Controls,"Control Valve 1""",48,EA,1778.63,85374.4,PO-50950,ACR Group,M. Chen,Good condition
PRJ-2020-169,DEL-169-b1154d,2020-07-02,PRJ-2020-169-SOV-08,Equipment,Split System 3-Ton,34,each,5532.53,188106.13,PO-45477,RE Michel,R. Williams,Good condition
PRJ-2020-169,DEL-169-5aa158,2020-07-03,PRJ-2020-169-SOV-09,Equipment,FCU 4-Pipe,198,lin ft,134.71,26672.63,PO-16481,Ferguson Supply,J. Martinez,Partial shipment - backorder pending
PRJ-2020-169,DEL-169-28b2ac,2020-07-06,PRJ-2020-169-SOV-09,equip,AHU Custom,4,EA,13208.55,52834.21,PO-33434,Winsupply,J. Martinez,Good condition
PRJ-2020-169,DEL-169-3be403,2020-07-13,PRJ-2020-169-SOV-06,Piping,Refrigerant R-410A,50,E.A.,150.34,7517.14,PO-65957,RE Michel,K. Thompson,Good condition
PRJ-2020-169,DEL-169-80b68f,2020-07-19,PRJ-2020-169-SOV-06,Piping,Brazing Alloy,49,EA,204.88,10039.33,PO-37129,Ferguson Supply,R. Williams,Good condition
PRJ-2020-169,DEL-169-e02336,2020-07-22,PRJ-2020-169-SOV-05,Piping,Pipe Hangers Assorted,941,LF,59.03,55543.2,PO-99678,Winsupply,R. Williams,Good condition
PRJ-2020-169,DEL-169-f6aa7c,2020-07-23,PRJ-2020-169-SOV-07,Equipment,Split System 3-Ton,32,EA,13460.53,430737.06,PO-26875,RE Michel,M. Chen,Good condition
PRJ-2020-169,DEL-169-edfabc,2020-07-24,PRJ-2020-169-SOV-05,Piping,"Black Steel Sch40 2""",222,lf,111.87,24834.96,PO-84898,ACR Group,D. Patel,Minor packaging damage - product OK
PRJ-2020-169,DEL-169-cd0d31,2020-07-24,PRJ-2020-169-SOV-09,Equipment,Boiler 2000MBH,2,EA,86833.24,173666.48,PO-78729,Johnstone Supply,M. Chen,Good condition
PRJ-2020-169,DEL-169-f80d02,2020-07-28,PRJ-2020-169-SOV-10,Controls,VAV Controller,25,EA,890.64,22266.08,PO-65304,ACR Group,R. Williams,Minor packaging damage - product OK
PRJ-2020-169,DEL-169-86907d,2020-07-29,PRJ-2020-169-SOV-08,Equipment,RTU 15-Ton,1,PC,102131.78,102131.78,PO-74379,RE Michel,R. Williams,Good condition
PRJ-2020-169,DEL-169-f00e59,2020-07-30,PRJ-2020-169-SOV-10,Controls,BACnet Gateway,42,EA,679.22,28527.23,PO-93617,RE Michel,M. Chen,Good condition
PRJ-2020-169,DEL-169-c90306,2020-08-06,PRJ-2020-169-SOV-05,Piping,Flux,31,EA,2493.23,77290.2,PO-71250,Carrier Enterprise,M. Chen,Good condition
PRJ-2020-169,DEL-169-7e7e61,2020-08-09,PRJ-2020-169-SOV-08,equipment,AHU Custom,4,EA,58668.78,234675.12,PO-77696,Carrier Enterprise,K. Thompson,Partial shipment - backorder pending
PRJ-2020-169,DEL-169-3fbcf6,2020-08-26,PRJ-2020-169-SOV-11,Controls,Damper Motor,15,EA,2795.97,41939.51,PO-41746,Winsupply,J. Martinez,Good condition
PRJ-2020-169,DEL-169-d24a31,2020-08-27,PRJ-2020-169-SOV-11,Controls,Touchscreen Interface,11,PC,4693.57,51629.23,PO-20171,Johnstone Supply,D. Patel,Good condition
PRJ-2020-169,DEL-169-7f328f,2020-08-28,PRJ-2020-169-SOV-11,Controls,DDC Controller,53,EA,132.79,7037.61,PO-55856,Johnstone Supply,M. Chen,Good condition
PRJ-2020-169,DEL-169-efbd8b,2020-08-30,PRJ-2020-169-SOV-12,Insul.,Fiberglass Duct Wrap R-8,444,LF,69.59,30899.71,PO-95455,Carrier Enterprise,R. Williams,Partial shipment - backorder pending
PRJ-2020-169,DEL-169-19e030,2020-09-21,PRJ-2020-169-SOV-11,Control,Actuator 24V,10,EA,1677.2,16771.98,PO-49174,RE Michel,R. Williams,Partial shipment - backorder pending
PRJ-2020-169,DEL-169-6257ad,2020-09-22,PRJ-2020-169-SOV-12,Insulation,Insulation Adhesive,39,EA,439.56,17142.77,PO-42327,ACR Group,R. Williams,Good condition
PRJ-2020-169,DEL-169-330b39,2020-09-24,PRJ-2020-169-SOV-12,Insulation,Fiberglass Duct Liner R-6,152,LF,200.34,30452.04,PO-73562,Carrier Enterprise,K. Thompson,Good condition
PRJ-2020-169,DEL-169-8352fd,2020-09-29,PRJ-2020-169-SOV-10,Controls,Touchscreen Interface,43,PC,7.45,320.2,PO-56739,ACR Group,M. Chen,Good condition
PRJ-2020-169,DEL-169-065c65,2020-10-05,PRJ-2020-169-SOV-10,Controls,VAV Controller,7,Each,2875.14,20125.98,PO-73373,Carrier Enterprise,J. Martinez,Good condition
PRJ-2020-169,DEL-169-3a1261,2020-10-19,PRJ-2020-169-SOV-12,Insulation,Fiberglass Duct Wrap R-8,499,LF,26.42,13185.51,PO-97573,Ferguson Supply,J. Martinez,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-c27b3f,2020-03-10,PRJ-2020-170-SOV-04,Ductwork,Galvanized Sheet Metal 22ga,57,SHEET,1783.18,101641.14,PO-55217,Carrier Enterprise,K. Thompson,Good condition
PRJ-2020-170,DEL-170-764e03,2020-03-11,PRJ-2020-170-SOV-04,Ductwork,"Spiral Duct 24""",436,LF,74.1,32309.39,PO-54053,ACR Group,D. Patel,Good condition
PRJ-2020-170,DEL-170-5915cd,2020-03-14,PRJ-2020-170-SOV-07,Equipment,RTU 25-Ton,4,EA,27646.79,110587.14,PO-54025,Winsupply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-5ec5f0,2020-03-15,PRJ-2020-170-SOV-06,Piping,Pipe Hangers Assorted,341,lf,62.87,21437.67,PO-81388,Ferguson Supply,D. Patel,Good condition
PRJ-2020-170,DEL-170-71c028,2020-03-15,PRJ-2020-170-SOV-08,equipment,RTU 25-Ton,1,Each,80323.98,80323.98,PO-53876,ACR Group,M. Chen,Good condition
PRJ-2020-170,DEL-170-823e34,2020-03-15,PRJ-2020-170-SOV-09,Equipment,Chiller 200-Ton,3,EA,24772.25,74316.74,PO-88454,Winsupply,J. Martinez,Good condition
PRJ-2020-170,DEL-170-11d689,2020-03-16,PRJ-2020-170-SOV-05,Piping,"PVC Sch40 4""",28,EA,1064.03,29792.95,PO-70616,RE Michel,R. Williams,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-7be6bd,2020-03-21,PRJ-2020-170-SOV-05,Piping,"Copper Type L 1.5""",481,Lin Ft,44.72,21509.34,PO-41457,Ferguson Supply,J. Martinez,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-bac64d,2020-03-21,PRJ-2020-170-SOV-05,Piping,Pipe Hangers Assorted,697,lf,70.64,49236.62,PO-82425,Ferguson Supply,M. Chen,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-410ad6,2020-03-21,PRJ-2020-170-SOV-05,Piping,"Black Steel Sch40 4""",512,lf,10.22,5230.63,PO-95513,Johnstone Supply,D. Patel,Good condition
PRJ-2020-170,DEL-170-76b1c6,2020-03-26,PRJ-2020-170-SOV-08,equip,Chiller 200-Ton,1,EA,62927.41,62927.41,PO-32404,ACR Group,J. Martinez,Good condition
PRJ-2020-170,DEL-170-0dea12,2020-03-28,PRJ-2020-170-SOV-03,Ductwork,"Flex Duct 12""",425,LF,31.34,13320.37,PO-70830,Winsupply,R. Williams,Good condition
PRJ-2020-170,DEL-170-09d7b2,2020-03-28,PRJ-2020-170-SOV-09,Equipment,"VAV Box 12""",25,EA,949.5,23737.39,PO-38267,ACR Group,M. Chen,Good condition
PRJ-2020-170,DEL-170-c42bb4,2020-03-30,PRJ-2020-170-SOV-06,Pipe,"Black Steel Sch40 2""",753,LF,40.29,30339.92,PO-60779,ACR Group,K. Thompson,Good condition
PRJ-2020-170,DEL-170-a32729,2020-03-31,PRJ-2020-170-SOV-09,Equipment,Boiler 2000MBH,4,EA,3398.23,13592.91,PO-22446,RE Michel,M. Chen,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-2ba8f1,2020-04-03,PRJ-2020-170-SOV-09,Equipment,AHU Custom,2,EA,18714.25,37428.49,PO-23444,ACR Group,D. Patel,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-8862f6,2020-04-07,PRJ-2020-170-SOV-06,Piping,Flux,12,EA,1039.29,12471.52,PO-42692,RE Michel,R. Williams,Good condition
PRJ-2020-170,DEL-170-743a84,2020-04-07,PRJ-2020-170-SOV-08,Equipment,FCU 4-Pipe,337,LF,268.21,90387.24,PO-70721,Johnstone Supply,D. Patel,Good condition
PRJ-2020-170,DEL-170-eb258b,2020-04-07,PRJ-2020-170-SOV-09,Equipment,Chiller 200-Ton,4,EA,15059.37,60237.49,PO-98363,Johnstone Supply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-5a6d6d,2020-04-13,PRJ-2020-170-SOV-04,Ductwork,Galvanized Sheet Metal 22ga,57,SHEET,1787.28,101875.01,PO-20727,Carrier Enterprise,J. Martinez,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-c50437,2020-04-17,PRJ-2020-170-SOV-03,Ductwork,"Spiral Duct 24""",90,LF,480.59,43252.81,PO-81630,Winsupply,M. Chen,Good condition
PRJ-2020-170,DEL-170-de54f5,2020-04-18,PRJ-2020-170-SOV-03,Ductwork,Galvanized Sheet Metal 22ga,61,SHEET,713.25,43507.96,PO-68746,RE Michel,M. Chen,Good condition
PRJ-2020-170,DEL-170-880aba,2020-04-18,PRJ-2020-170-SOV-09,equipment,AHU Custom,1,EA,84489.05,84489.05,PO-88480,Johnstone Supply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-ff0d67,2020-04-19,PRJ-2020-170-SOV-05,Piping,"Black Steel Sch40 4""",622,LF,6.26,3895.23,PO-21587,RE Michel,K. Thompson,Good condition
PRJ-2020-170,DEL-170-33a281,2020-04-22,PRJ-2020-170-SOV-03,Ductwork,"Spiral Duct 12""",72,LF,586.21,42207.15,PO-26946,Winsupply,M. Chen,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-88ca26,2020-04-24,PRJ-2020-170-SOV-05,PIPING,"Copper Type L 2""",391,LF,109.24,42711.83,PO-53149,ACR Group,K. Thompson,Good condition
PRJ-2020-170,DEL-170-20cebb,2020-04-25,PRJ-2020-170-SOV-06,Piping,Pipe Hangers Assorted,126,LF,258.48,32568.85,PO-84001,Ferguson Supply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-851b14,2020-04-27,PRJ-2020-170-SOV-03,Ductwork,"Flex Duct 10""",326,LF,34.92,11384.06,PO-48114,Johnstone Supply,J. Martinez,Good condition
PRJ-2020-170,DEL-170-6b24d1,2020-04-29,PRJ-2020-170-SOV-09,Equipment,"VAV Box 12""",22,EA,314.92,6928.26,PO-79869,Winsupply,D. Patel,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-44c1d9,2020-04-29,PRJ-2020-170-SOV-11,Controls,DDC Controller,69,EA,545.9,37667.36,PO-55397,Johnstone Supply,J. Martinez,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-464cee,2020-05-02,PRJ-2020-170-SOV-12,insulation,Fiberglass Duct Wrap R-8,425,LF,61.06,25949.35,PO-48275,Ferguson Supply,R. Williams,Good condition
PRJ-2020-170,DEL-170-6b08cb,2020-05-04,PRJ-2020-170-SOV-12,Insulation,Fiberglass Duct Liner R-6,425,lin ft,61.87,26294.67,PO-54499,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-0c9dec,2020-05-06,PRJ-2020-170-SOV-07,Equipment,RTU 25-Ton,4,EA,21568.99,86275.97,PO-18833,Johnstone Supply,M. Chen,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-05e105,2020-05-06,PRJ-2020-170-SOV-08,equip,Chiller 200-Ton,1,EA,4917.47,4917.47,PO-76498,Johnstone Supply,J. Martinez,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-519791,2020-05-11,PRJ-2020-170-SOV-08,Equipment,"VAV Box 16""",25,EA,683.23,17080.67,PO-91624,RE Michel,J. Martinez,Partial shipment - backorder pending
PRJ-2020-170,DEL-170-39bad1,2020-05-14,PRJ-2020-170-SOV-06,Piping,Brazing Alloy,42,EA,482.7,20273.43,PO-21203,ACR Group,D. Patel,Good condition
PRJ-2020-170,DEL-170-7613ac,2020-05-19,PRJ-2020-170-SOV-06,Piping,"Black Steel Sch40 2""",370,LF,58.3,21570.59,PO-29729,RE Michel,D. Patel,Good condition
PRJ-2020-170,DEL-170-7a29f4,2020-05-22,PRJ-2020-170-SOV-08,Equipment,FCU 2-Pipe,377,LF,237.86,89674.48,PO-48083,Ferguson Supply,D. Patel,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-38a719,2020-05-23,PRJ-2020-170-SOV-07,Equipment,Chiller 200-Ton,3,EA,23232.5,69697.51,PO-54654,ACR Group,M. Chen,Good condition
PRJ-2020-170,DEL-170-4469e1,2020-05-24,PRJ-2020-170-SOV-07,equipment,RTU 15-Ton,4,EA,10960.76,43843.03,PO-25901,ACR Group,J. Martinez,Good condition
PRJ-2020-170,DEL-170-4d7b6c,2020-05-27,PRJ-2020-170-SOV-12,Insulation,Insulation Adhesive,12,EA,1527.36,18328.32,PO-84734,ACR Group,D. Patel,Good condition
PRJ-2020-170,DEL-170-618782,2020-05-30,PRJ-2020-170-SOV-11,Controls,Temp Sensor,62,E.A.,33.48,2075.79,PO-71684,ACR Group,R. Williams,Good condition
PRJ-2020-170,DEL-170-aa277f,2020-05-31,PRJ-2020-170-SOV-05,Piping,Pipe Hangers Assorted,954,LF,3.51,3349.84,PO-90515,Winsupply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-7b7d49,2020-06-02,PRJ-2020-170-SOV-07,Equipment,AHU Custom,4,EA,29560.9,118243.61,PO-48288,Winsupply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-63382a,2020-06-02,PRJ-2020-170-SOV-07,Equipment,RTU 15-Ton,1,EA,67248.68,67248.68,PO-92809,ACR Group,K. Thompson,Good condition
PRJ-2020-170,DEL-170-d88d8e,2020-06-05,PRJ-2020-170-SOV-07,equipment,Chiller 200-Ton,3,EA,2542.73,7628.2,PO-59053,Winsupply,J. Martinez,Good condition
PRJ-2020-170,DEL-170-46b081,2020-06-06,PRJ-2020-170-SOV-10,CONTROLS,BACnet Gateway,38,EA,1182.31,44927.6,PO-86398,RE Michel,J. Martinez,Good condition
PRJ-2020-170,DEL-170-6ae28f,2020-06-11,PRJ-2020-170-SOV-07,Equipment,RTU 25-Ton,3,ea,876.38,2629.13,PO-45720,Johnstone Supply,J. Martinez,Minor packaging damage - product OK
PRJ-2020-170,DEL-170-48a1d7,2020-06-16,PRJ-2020-170-SOV-11,Controls,Touchscreen Interface,36,EA,1233.82,44417.52,PO-57445,ACR Group,K. Thompson,Good condition
PRJ-2020-170,DEL-170-1abe21,2020-06-24,PRJ-2020-170-SOV-10,Controls,"Control Valve 1""",25,EA,1326.66,33166.52,PO-39470,Johnstone Supply,K. Thompson,Good condition
PRJ-2020-170,DEL-170-4617c8,2020-07-07,PRJ-2020-170-SOV-10,Controls,"Control Valve 1""",41,EA,99.04,4060.75,PO-20641,Carrier Enterprise,D. Patel,Good condition
PRJ-2020-170,DEL-170-957b9f,2020-07-09,PRJ-2020-170-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",381,LF,45.34,17275.87,PO-75277,ACR Group,M. Chen,Good condition
PRJ-2020-171,DEL-171-f1b2ec,2020-02-23,PRJ-2020-171-SOV-03,Ductwork,"Spiral Duct 12""",434,LF,83.72,36334.7,PO-59045,RE Michel,K. Thompson,Good condition
PRJ-2020-171,DEL-171-798264,2020-02-23,PRJ-2020-171-SOV-04,duct work,"Spiral Duct 16""",484,LF,113.14,54760.93,PO-12320,Ferguson Supply,M. Chen,Minor packaging damage - product OK
PRJ-2020-171,DEL-171-77c2e6,2020-02-27,PRJ-2020-171-SOV-03,ductwork,"Flex Duct 10""",455,LF,13.98,6359.25,PO-74081,Carrier Enterprise,J. Martinez,Good condition
PRJ-2020-171,DEL-171-0cee96,2020-02-28,PRJ-2020-171-SOV-03,Ductwork,Galvanized Sheet Metal 22ga,80,SHEET,265.91,21273.07,PO-93355,Ferguson Supply,R. Williams,Good condition
PRJ-2020-171,DEL-171-0f526d,2020-02-29,PRJ-2020-171-SOV-04,Ductwork,"Flex Duct 12""",372,LF,30.86,11479.66,PO-84912,Carrier Enterprise,J. Martinez,Good condition
PRJ-2020-171,DEL-171-c7b1b8,2020-03-01,PRJ-2020-171-SOV-05,Piping,"Copper Type L 1""",792,LF,17.4,13782.93,PO-40866,ACR Group,D. Patel,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-6dcb91,2020-03-02,PRJ-2020-171-SOV-06,Piping,"PVC Sch40 4""",11,E.A.,3798.38,41782.14,PO-21636,Ferguson Supply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-c3c078,2020-03-15,PRJ-2020-171-SOV-09,Equipment,Split System 3-Ton,40,EA,3065.12,122604.6,PO-47266,Johnstone Supply,M. Chen,Good condition
PRJ-2020-171,DEL-171-20b3a0,2020-03-24,PRJ-2020-171-SOV-03,Ductwork,"Spiral Duct 16""",449,lin ft,70.12,31484.36,PO-22757,Winsupply,R. Williams,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-6ed976,2020-03-26,PRJ-2020-171-SOV-03,Duct Work,"Flex Duct 10""",271,LF,91.63,24830.43,PO-69353,RE Michel,D. Patel,Minor packaging damage - product OK
PRJ-2020-171,DEL-171-068c3f,2020-03-26,PRJ-2020-171-SOV-04,Ductwork,Hanging Hardware,18,EA,1222.15,21998.69,PO-86071,RE Michel,D. Patel,Good condition
PRJ-2020-171,DEL-171-cd2876,2020-03-28,PRJ-2020-171-SOV-06,Piping,"Black Steel Sch40 2""",954,lf,45.82,43707.93,PO-94066,Johnstone Supply,K. Thompson,Minor packaging damage - product OK
PRJ-2020-171,DEL-171-ca9820,2020-03-30,PRJ-2020-171-SOV-09,Equipment,AHU Custom,4,EA,27654.19,110616.77,PO-21891,Ferguson Supply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-a69534,2020-03-31,PRJ-2020-171-SOV-08,Equipment,AHU Custom,4,EA,47888.64,191554.58,PO-25263,RE Michel,R. Williams,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-c8fb36,2020-04-03,PRJ-2020-171-SOV-04,Ductwork,"Spiral Duct 24""",196,Lin Ft,306.15,60004.75,PO-13827,Winsupply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-5390d3,2020-04-08,PRJ-2020-171-SOV-07,Equipment,Split System 3-Ton,11,EA,8365.02,92015.2,PO-71754,Winsupply,M. Chen,Good condition
PRJ-2020-171,DEL-171-0c3482,2020-04-09,PRJ-2020-171-SOV-06,Piping,"Black Steel Sch40 2""",920,LF,32.72,30102.15,PO-69495,RE Michel,M. Chen,Good condition
PRJ-2020-171,DEL-171-ac0007,2020-04-10,PRJ-2020-171-SOV-03,duct work,"Flex Duct 8""",229,LF,5.86,1341.0,PO-93479,Johnstone Supply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-70c143,2020-04-11,PRJ-2020-171-SOV-05,Piping,"Copper Type L 2""",384,LF,35.87,13772.32,PO-92071,Johnstone Supply,K. Thompson,Good condition
PRJ-2020-171,DEL-171-e80f8f,2020-04-11,PRJ-2020-171-SOV-09,Equipment,Boiler 2000MBH,2,EA,19173.07,38346.14,PO-96960,Ferguson Supply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-939cfc,2020-04-13,PRJ-2020-171-SOV-03,Ductwork,"Spiral Duct 12""",429,LF,41.1,17632.39,PO-12776,RE Michel,K. Thompson,Good condition
PRJ-2020-171,DEL-171-d69e09,2020-04-15,PRJ-2020-171-SOV-04,ductwork,"Spiral Duct 16""",218,lf,196.34,42802.92,PO-19508,ACR Group,M. Chen,Good condition
PRJ-2020-171,DEL-171-2c8cf9,2020-04-16,PRJ-2020-171-SOV-07,Equipment,"VAV Box 16""",10,EA,15747.39,157473.95,PO-58761,Carrier Enterprise,K. Thompson,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-1d9c94,2020-04-19,PRJ-2020-171-SOV-10,Controls,"Control Valve 1""",16,EA,5033.08,80529.28,PO-48638,ACR Group,J. Martinez,Good condition
PRJ-2020-171,DEL-171-da7329,2020-04-21,PRJ-2020-171-SOV-08,Equipment,RTU 15-Ton,1,E.A.,116572.48,116572.48,PO-56761,Johnstone Supply,D. Patel,Good condition
PRJ-2020-171,DEL-171-2ac23d,2020-04-21,PRJ-2020-171-SOV-12,Insulation,Vapor Barrier Tape,39,PC,794.61,30989.77,PO-44776,ACR Group,R. Williams,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-82d88c,2020-04-24,PRJ-2020-171-SOV-05,Piping,"Copper Type L 1""",424,LF,82.03,34779.6,PO-74384,Johnstone Supply,D. Patel,Minor packaging damage - product OK
PRJ-2020-171,DEL-171-b04c4f,2020-04-24,PRJ-2020-171-SOV-08,Equipment,FCU 4-Pipe,602,lf,218.61,131601.99,PO-59929,Winsupply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-eaf579,2020-04-27,PRJ-2020-171-SOV-07,Equipment,RTU 15-Ton,3,EA,4334.94,13004.81,PO-70507,Johnstone Supply,R. Williams,Good condition
PRJ-2020-171,DEL-171-15601e,2020-04-29,PRJ-2020-171-SOV-05,PIPING,"Black Steel Sch40 4""",722,LF,47.16,34049.95,PO-96076,Johnstone Supply,K. Thompson,Good condition
PRJ-2020-171,DEL-171-085229,2020-05-02,PRJ-2020-171-SOV-11,Controls,Temp Sensor,77,EA,165.92,12775.92,PO-56437,Winsupply,D. Patel,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-40a501,2020-05-03,PRJ-2020-171-SOV-05,Piping,Brazing Alloy,5,EA,143.77,718.87,PO-96096,ACR Group,M. Chen,Good condition
PRJ-2020-171,DEL-171-8c56d1,2020-05-04,PRJ-2020-171-SOV-12,Insulation,Vapor Barrier Tape,9,EA,377.83,3400.44,PO-71449,Carrier Enterprise,K. Thompson,Good condition
PRJ-2020-171,DEL-171-8ef7f9,2020-05-05,PRJ-2020-171-SOV-10,Controls/BAS,BACnet Gateway,49,EA,1175.13,57581.36,PO-48982,ACR Group,D. Patel,Good condition
PRJ-2020-171,DEL-171-934f86,2020-05-09,PRJ-2020-171-SOV-11,Controls,Temp Sensor,75,EA,175.53,13164.91,PO-36657,ACR Group,R. Williams,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-6ed622,2020-05-15,PRJ-2020-171-SOV-09,equipment,AHU Custom,2,EA,9798.14,19596.29,PO-61478,Ferguson Supply,R. Williams,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-e46452,2020-05-22,PRJ-2020-171-SOV-12,INSULATION,Vapor Barrier Tape,48,EA,726.31,34863.02,PO-42502,Johnstone Supply,R. Williams,Good condition
PRJ-2020-171,DEL-171-832851,2020-05-23,PRJ-2020-171-SOV-05,Piping,"Black Steel Sch40 4""",979,LF,13.52,13231.48,PO-12682,Winsupply,J. Martinez,Good condition
PRJ-2020-171,DEL-171-6a6139,2020-05-23,PRJ-2020-171-SOV-11,Controls,Touchscreen Interface,23,EA,57.21,1315.89,PO-19326,Carrier Enterprise,D. Patel,Good condition
PRJ-2020-171,DEL-171-e96936,2020-05-24,PRJ-2020-171-SOV-11,controls,Touchscreen Interface,40,EA,377.82,15112.61,PO-51220,ACR Group,K. Thompson,Good condition
PRJ-2020-171,DEL-171-8021e8,2020-05-27,PRJ-2020-171-SOV-07,Equipment,RTU 25-Ton,2,EA,4238.14,8476.29,PO-43021,Carrier Enterprise,J. Martinez,Good condition
PRJ-2020-171,DEL-171-32447b,2020-05-27,PRJ-2020-171-SOV-07,Equipment,Split System 3-Ton,11,PC,17552.27,193074.96,PO-47168,Ferguson Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-9082aa,2020-05-30,PRJ-2020-171-SOV-10,controls,VAV Controller,26,EA,1033.83,26879.54,PO-44499,RE Michel,J. Martinez,Partial shipment - backorder pending
PRJ-2020-171,DEL-171-4c1171,2020-05-31,PRJ-2020-171-SOV-05,Piping,Pipe Hangers Assorted,328,LF,72.62,23820.51,PO-47891,Johnstone Supply,M. Chen,Good condition
PRJ-2020-171,DEL-171-894be0,2020-06-03,PRJ-2020-171-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",763,LF,5.82,4443.0,PO-18553,Winsupply,D. Patel,Good condition
PRJ-2020-171,DEL-171-f45b0d,2020-06-03,PRJ-2020-171-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",281,LF,113.54,31905.16,PO-61427,ACR Group,D. Patel,Good condition
PRJ-2020-171,DEL-171-e1a694,2020-06-05,PRJ-2020-171-SOV-05,Piping,"Copper Type L 1.5""",1000,LF,35.42,35423.0,PO-35261,Ferguson Supply,M. Chen,Good condition
PRJ-2020-171,DEL-171-3a6708,2020-07-02,PRJ-2020-171-SOV-11,Controls,Touchscreen Interface,37,EA,376.42,13927.44,PO-17385,Ferguson Supply,D. Patel,Good condition
PRJ-2020-172,DEL-172-d3f9bc,2020-04-20,PRJ-2020-172-SOV-03,ductwork,"Flex Duct 12""",497,LF,69.97,34773.33,PO-44050,Carrier Enterprise,R. Williams,Good condition
PRJ-2020-172,DEL-172-75d806,2020-06-06,PRJ-2020-172-SOV-03,Ductwork,"Flex Duct 12""",212,LF,194.11,41152.07,PO-69788,RE Michel,D. Patel,Good condition
PRJ-2020-172,DEL-172-1b62db,2020-06-24,PRJ-2020-172-SOV-06,Piping,"Copper Type L 1""",336,LF,3.94,1323.13,PO-72023,ACR Group,D. Patel,Minor packaging damage - product OK
PRJ-2020-172,DEL-172-6d2bcb,2020-06-26,PRJ-2020-172-SOV-04,Ductwork,"Spiral Duct 12""",382,LF,263.11,100508.36,PO-53936,Johnstone Supply,M. Chen,Good condition
PRJ-2020-172,DEL-172-80b74b,2020-06-30,PRJ-2020-172-SOV-06,Piping,Flux,28,EA,203.58,5700.21,PO-22896,ACR Group,D. Patel,Partial shipment - backorder pending
